workload,baseline_ns,candidate_ns,native_delta_percent,native_uncertainty_ns,native_failed,baseline_instructions,candidate_instructions,instructions_delta_percent,instructions_failed
select_in_list/1000,1371000.0,1384000.0,0.9482129832239241,287000.0,False,23898894,23886776,-0.05070527531525099,False
select_index_range_order_limit,65459.99999999999,66530.0,1.6345860067216733,23350.0,False,656987,638388,-2.8309540371422877,False
select_point_lookup_pk,51410.0,53530.0,4.123711340206185,183780.0,False,519615,504286,-2.9500688009391567,False
select_star_wide_table/8,53940.0,48520.0,-10.048201705598814,42810.0,False,492913,486044,-1.393552209010515,False
select_star_wide_table/32,81490.0,72330.0,-11.240643023683887,34750.0,False,838703,831424,-0.8678876789519056,False
select_star_wide_table/128,159500.0,160600.0,0.6896551724137931,27800.0,False,2216534,2210081,-0.29113020598826816,False
subquery_exists_correlated,192300.0,194000.0,0.8840353614144566,60700.0,False,1951308,1940303,-0.5639806734764579,False
subquery_from_derived_table,123900.0,123700.0,-0.16142050040355124,37800.0,False,1262954,1248571,-1.1388379940995477,False
subquery_in_select,102100.0,105600.0,3.4280117531831538,32720.0,False,1028579,995018,-3.262850981791384,False
subquery_scalar_correlated,208200.0,210000.0,0.8645533141210374,64200.0,False,2099491,2028281,-3.3917744824817064,False
subquery_two_correlated_wide_join/3,698300.0,671100.0,-3.895173993985393,108800.0,False,7858133,7574429,-3.6103232154507947,False
subquery_two_correlated_wide_join/5,2980000.0,2900000.0,-2.684563758389262,495000.0,False,35413720,33797693,-4.563279429554421,False
subquery_two_correlated_wide_join/7,11850000.0,11660000.0,-1.6033755274261603,1730000.0,False,146668425,139705497,-4.747393994310636,False
update_indexed_filter,114400.0,119400.0,4.370629370629371,39900.0,False,1150001,1126394,-2.052780823668849,False
